Subject,Condition,RT,Accuracy,RT_log,Group,home,social,prof,composite
S23,gender_g,3970,1,8.286521374,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,5537,1,8.619208117,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,9342,0,9.142275641,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,3159,1,8.058010801,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,7806,0,8.962647948,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,9113,1,9.117457244,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,15907,1,9.674514543,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,16184,1,9.691778379,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,9994,1,9.209740192,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,7738,1,8.953898535,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,6489,1,8.777863715,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,11507,0,9.350710825,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,5244,1,8.564839845,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,3168,0,8.060855753,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,6123,1,8.719807451,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,4368,0,8.382060517,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,15322,0,9.637044983,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,10365,0,9.246190025,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,5504,1,8.61323038,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,8289,1,9.022684614,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,8405,1,9.036582046,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,6357,1,8.757311847,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,5708,0,8.649623979,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,3065,0,8.027802848,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,4653,1,8.445267452,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,5390,0,8.592300664,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,5263,1,8.568456485,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,5743,1,8.655737001,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,5201,1,8.556606194,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,5699,1,8.648046,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,10191,1,9.229260257,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,7827,0,8.965334574,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,14676,0,9.593968785,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,8840,1,9.087042156,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,7768,0,8.95776801,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,6904,1,8.839856233,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,6114,1,8.718336502,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,7304,0,8.896177422,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,7239,1,8.887238354,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,8516,1,9.049702026,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,8418,1,9.038127549,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,8678,0,9.068546366,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,6133,1,8.721439306,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,7209,0,8.883085524,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,14483,0,9.580730827,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,7115,0,8.869960511,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,9518,0,9.160940022,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,9739,1,9.183893722,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,11089,1,9.313708905,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,3361,0,8.119993828,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,6956,1,8.847359875,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,2953,0,7.990576882,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,6928,1,8.84332645,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,5277,1,8.571113033,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,5397,1,8.593598523,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,4749,1,8.465689349,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,2275,1,7.729735331,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,4737,0,8.463159303,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,7138,0,8.873187904,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,6288,1,8.746398334,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,7126,1,8.871505346,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,7170,0,8.877660934,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,2811,0,7.941295571,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,5708,1,8.649623979,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,2887,1,7.96797318,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,3020,0,8.01301211,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,4763,1,8.468633001,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,6822,1,8.827907963,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,6789,0,8.823058934,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,5767,1,8.659907294,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,10205,1,9.230633075,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,5103,1,8.537583881,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,4109,0,8.320934969,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,5723,1,8.652248422,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,5666,1,8.64223868,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,2966,0,7.994969523,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,3735,1,8.225503098,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,5589,0,8.628555659,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,5112,1,8.539345996,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,5199,1,8.556221578,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,4759,1,8.467792841,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,4543,1,8.421342866,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,8610,0,9.060679597,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,2869,0,7.961718816,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,10390,0,9.248599084,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,6376,1,8.76029622,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,3486,0,8.156510226,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,4995,1,8.516192691,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,5660,1,8.641179171,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,4031,1,8.301769763,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,4401,1,8.389587067,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,4238,1,8.351846739,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,6487,1,8.777555453,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,8288,1,9.022563964,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,10357,0,9.245417899,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,8103,0,8.999989642,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,7904,1,8.975124239,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,3215,0,8.075582637,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,4376,1,8.383890344,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,3221,1,8.077447149,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,3543,1,8.172729105,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,3452,1,8.146709052,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,2887,1,7.96797318,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,15533,1,9.650722072,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,8498,1,9.047586121,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,5634,1,8.636574948,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,11020,1,9.307467083,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,4923,1,8.50167338,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,3955,1,8.28273588,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,3450,1,8.14612951,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,2285,1,7.734121303,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,6150,1,8.724207361,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,5268,1,8.569406063,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,6427,0,8.768263145,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,6856,0,8.83287946,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,4506,1,8.413165121,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,5173,1,8.55120807,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,6212,1,8.734238184,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,8568,1,9.055789612,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,4108,0,8.320691571,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,3557,0,8.176672772,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,5385,1,8.59137259,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,2969,0,7.995980475,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,5197,0,8.555836815,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,5372,1,8.588955558,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,5082,1,8.533460164,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,2605,1,7.865187954,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,5834,1,8.67145815,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,6447,0,8.771370185,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,5518,1,8.615770755,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,1982,0,7.591861715,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,3881,1,8.263848131,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,4628,1,8.439880088,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,10643,0,9.272657678,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,2873,1,7.963112059,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,4088,1,8.315811132,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,4936,1,8.504310566,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,4949,1,8.506940815,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,3795,1,8.24143969,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,2434,1,7.797291274,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,2917,1,7.97831097,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,3173,1,8.062432792,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,1855,0,7.525639975,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,5325,0,8.580167991,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,3098,1,8.038512021,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,5953,0,8.691650573,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,3838,0,8.252706677,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,8452,0,9.042158379,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,5444,1,8.602269364,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,3734,1,8.225235324,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,3765,1,8.23350314,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,2933,1,7.983781069,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,10181,0,9.228278517,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,10956,0,9.30164253,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,10316,1,9.241451367,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,3886,1,8.26513563,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,840,0,6.733401892,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,7622,1,8.938794081,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,11777,0,9.373903756,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,2557,0,7.846589975,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,3866,1,8.25997566,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,5572,0,8.625509335,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,4631,1,8.440528106,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,2672,0,7.890582535,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,8713,0,9.072571442,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,5282,1,8.572060093,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,3317,1,8.106816039,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S24,highom_w,5607,1,8.631771096,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,highom_w,5836,1,8.67180091,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,num_g,7204,1,8.882391706,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_wo,7247,0,8.888342869,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_wo,5777,0,8.661639796,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,num_u,12155,0,9.405495887,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_w,7626,1,8.93931874,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_w,10487,1,9.257891674,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_wo,6707,0,8.810907036,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_wo,6148,0,8.723882105,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_w,4665,1,8.447843113,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,highom_wo,7483,0,8.92038906,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,gender_g,5906,1,8.683724062,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_wo,5804,0,8.666302614,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,gender_u,7857,0,8.969160133,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,num_u,5237,1,8.563504094,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,num_u,4578,1,8.429017501,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_w,4529,1,8.418256444,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_wo,5806,0,8.666647145,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,num_g,2167,1,7.681099002,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_wo,5248,0,8.565602331,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_w,14608,0,9.589324603,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,num_g,6156,1,8.725182495,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_wo,4424,0,8.394799543,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,highom_wo,5299,1,8.575273402,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,num_u,5021,1,8.521384396,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,gender_u,12230,1,9.411647229,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_w,5545,1,8.6206519,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,highom_w,5750,1,8.656955134,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,gender_u,2609,0,7.866722285,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_w,6399,1,8.763897007,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,gender_u,2662,0,7.886832999,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,gender_g,9688,1,9.178643285,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,gender_u,13422,0,9.504650431,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,highom_w,9100,1,9.116029693,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_wo,8655,0,9.065892468,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,num_g,10349,1,9.244645176,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,highom_wo,12334,1,9.420114956,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_wo,8050,0,8.99342737,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_w,5707,1,8.649448771,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_wo,8622,0,9.062072355,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_w,12403,1,9.425693658,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,obligdet_w,7644,1,8.941676305,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,highom_w,9253,1,9.132703102,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,num_g,13248,1,9.491601877,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
S24,lowom_w,9636,1,9.173261364,nonNative,-1.192327428,-4.676064835,-16.16907975,-3.574886274
